"id_tweet","id_user","tweet"
"401","30","Ganteng doang Sholat Dhuha pake Qunut"
"402","30","Pengen ngaku pegel tapi malu"
"403","30","RT @KharisJalu: @nihaqus @duniadian @eigeradventure https://t.co/brKhk00g3b"
"404","30","@mojokdotco Pengen nyatir tapi malah keliatan goblok :')"
"405","30","@mass_bayyy @menteridigital @Annisadhln Di daerahku ngomongnya ""Temenan"" dong"
"406","30","@DekaManikKusumo @potretlawas @agama_nusantara Emang stabilitas negara itu apa bang?"
"407","30","@literatoer @keuraeji Paling nggak mau baca buku sih. Jadi cukup pinter buat gk main starter pack starter packan haha"
"408","30","@negara_rifky @Eno_Bening *sayens*"
"409","30","Untung belum update IG sama twitter"
"410","30","RT @TunaAsmaraaa_: @senjatanuklir Kalo berdo'a pada matahari apakah mba menggunakan puisi, karena anak senja suka bikin puisi"
"411","30","@bukuakik Nandi-nandi ketemune tonggo maneh. Nikmatnya menjadi mayoritas"
"412","30","@ulfahfitriy_ @pahlevirezaaaaa LEMAH"
"413","30","RT @txtdrmahasiswa: sebwah kolaborasi. https://t.co/ukh87SVqWY"
"414","30","RT @mardiasih: Awas Penyebaran Konten Intim Ilegal.

Thread in 10 slides.
1/10 https://t.co/FELHiTYNRJ"
"415","30","@henrysubiakto @nadinurh__ @narasitv Siap guru besar"
"416","30","@bukuakik @belummati_ Perjuanganku lebih mudah karena melawan penjajah, perjuangan kalian lebih berat karena melawan anaku sendiri :("
"417","30","@andihiyat Ngikut https://t.co/rTgBBgZghY"
"418","30","But, can we just stay alive?"
"419","30","Penasaran, di group WhatsApp keluarga cendana ada jokes tukang bakso bawa walkie talkie gak ya?"
"420","30","Orang yang kemarin ngomong,""Anak muda gausah sok sokan ngomongin politik"" hari ini ngucapin selamat hari sumpah pemuda"
