"id_tweet","id_user","tweet"
"21371","261","Kita harus terus bersatu, jangan sampai di adu domba. Mari kita isi kemerdekaan dengan karya-karya anak bangsa. 

D… https://t.co/k6Xg10NSkw"
"21372","261","Kemerdekaan kita diraih dengan pengorbanan besar oleh para pendahulu kita. Perayaan kemerdekaan harus menjadi pengi… https://t.co/eToG8fEQV5"
"21373","261","Persatuan harus menjadi kekuatan utama kita sebagai bangsa agar dapat terwujud cita-cita kemerdekaan Republik Indon… https://t.co/IvN5h2aZv4"
"21374","261","""Perjuanganku lebih mudah karena melawan penjajah, namun perjuangan kalian akan lebih sulit karena melawan bangsa s… https://t.co/5kjjUZIQ5z"
"21375","261","Assalamu’alaikum Wr. Wb. 

Selamat merayakan Hari Raya Idul Adha 10 Dzulhijah 1441 H. Semoga kita bisa meneladani k… https://t.co/84yy4dWurJ"
"21376","261","Kementerian Pertahanan akan terus mendukung upaya peningkatan produksi alutsista dalam negeri, serta mendukung prog… https://t.co/5YVUAPutFe"
"21377","261","Pada sore hari ini saya dan tim dari PT. PINDAD mencoba kendaraan Rantis 4X4 yang kami beri nama Maung. https://t.co/0BEGeAalkR"
"21378","261","Perjuangan buruh melalui parlemen, beberapa anggota dewan Partai Gerindra berasal dari kalangan buruh. Semoga Allah… https://t.co/mEFDEyiG55"
"21379","261","Pandemik Corona-19 sangat berdampak kepada kehidupan ekonomi para buruh. Tapi saya yakin, teman-teman buruh akan ku… https://t.co/cS3K4ubzFc"
"21380","261","Sejarah panjang perjuangan buruh terus berlangsung tanpa kenal menyerah. Perjuangan untuk mendapatkan penghidupan y… https://t.co/pUHcL3ZUfN"
"21381","261","Selamat menunaikan ibadah puasa ramadan bagi umat muslim, mohon maaf lahir dan batin. https://t.co/EPgTJJNlhF"
"21382","261","@mutmarnut Bisa tolong kasih informasi untuk dimana? @Gerindra mohon bantuan untuk di monitor."
"21383","261","@_asprasetyo Terima kasih koreksinya."
"21384","261","@iqbal_s182 Sejak muda saya mendedikasikan hidup saya untuk bangsa dan negara saya. Menurut saya lebih baik berpera… https://t.co/cow8KKK6ry"
"21385","261","Bersama kita hadapi keadaan yang paling buruk sekalipun, dengan ridho Tuhan Yang Maha Kuasa, Allah Subhanahu Wa Ta'… https://t.co/f8dpI1sGSI"
"21386","261","Jaga kesehatan dirimu, keluargamu, dan lingkunganmu. Laksanakan semua petunjuk dan arahan dari masing-masing pimpin… https://t.co/iUdymBC9aV"
"21387","261","Saya percaya bahwa ideologi kita dibenarkan oleh sejarah, dari dulu kita selalu berjuang untuk Indonesia swasembada… https://t.co/GVMcnVmxKp"
"21388","261","Saya minta kader @Gerindra yang ekonominya dalam keadaan baik untuk mengorganisir mereka yang keadaan ekonominya le… https://t.co/kVCy4pitBP"
"21389","261","Ada kemungkinan kita harus menghadapi situasi yang tidak baik ini untuk beberapa waktu ke depan. Tetapi kita tetap… https://t.co/HrozTthdHR"
"21390","261","Saya bangga melihat kader-kader Partai Gerindra di seluruh Indonesia memberi bantuan kepada rakyat yang lebih membu… https://t.co/eNy45JEceo"
"21391","261","Kita harus saling menjaga satu sama lain, khususnya orang-orang yang kita kasihi dan kita cintai. Mulai lah dari ha… https://t.co/SgPtxqHkeq"
"21392","261","Saudara-saudara jika kita ingin menang pertarungan lawan wabah Covid-19 ini, saya meminta kepada saudara sekalian a… https://t.co/dcUgqmLF01"
"21393","261","Jangan kita selalu melihat kekurangan tanpa memberikan solusi tapi harus saling mendukung dalam melawan wabah ini.… https://t.co/gxVfhWvz9A"
"21394","261","Saya ingin menyampaikan pandangan dan  imbauan kepada saudara sekalian mengenai wabah virus Covid-19 yang sedang me… https://t.co/qDMDD7LqbO"
"21395","261","Situasi politik beberapa bulan belakangan ini terjadi begitu cepat. Sehingga, saya harus mengambil keputusan dengan… https://t.co/7DqHmrYtTa"
"21396","261","Saya minta maaf yang sebesar-besarnya, setelah beberapa waktu, baru sekarang saya kembali berkomunikasi dengan saudara-saudara sekalian."
"21397","261","Selamat malam sahabat twitter dimana pun anda berada. Semoga selalu dalam keadaan sehat. Malam ini saya sampaikan t… https://t.co/2kq47TIWYk"
"21398","261","Selamat Harlah Nahdlatul Ulama ke-94. Semoga semakin mandiri menjadi Benteng NKRI dan dalam usaha menjaga perdamaian dunia. #HarlahNU94"
"21399","261","Selamat tahun baru Imlek 2571 Kongzili bagi sahabat yang merayakan.  Semoga dilimpahkan kemakmuran, kebahagiaan dan… https://t.co/vWfrk0WX06"
"21400","261","Selamat merayakan Natal bagi seluruh sahabat kristiani. Semoga selalu dipenuhi damai dan suka cita. 

Selamat berku… https://t.co/oAM6s2kS0F"
"21401","261","Ini adalah pidato Gubernur Suryo dalam merespon ultimatum tentara Inggris terhadap warga Surabaya. Kita bangsa pemb… https://t.co/omGt6LzwZZ"
"21402","261","Di Hari Pahlawan ini saya mengajak seluruh anak bangsa yang berjiwa merah putih untuk teguhkan tekad, bersatu dan b… https://t.co/y4Ut1JfIlp"
"21403","261","Pertempuran Surabaya adalah pertempuran pertama melawan pasukan asing setelah proklamasi kemerdekaan Indonesia. Mer… https://t.co/0vdsX5gosQ"
"21404","261","Pada 10 November 1945 Gubernur Suryo mengajak seluruh komponen warga Surabaya untuk meneguhkan tekad, bersatu dan b… https://t.co/ToFoPr6Z2y"
"21405","261","Selamat memperingati hari kelahiran Baginda Rasulullah, semoga kita semua mampu meneladani sifat-sifat Beliau. Dan… https://t.co/nDfKKchcQX"
"21406","261","""Manusia yang baik adalah dia yang paling banyak manfaatnya untuk sesama"". Demikian apa yang  disampaikan dalam kis… https://t.co/mOtGYAUKhq"
"21407","261","Kunjungan kerja ke Mabes TNI. https://t.co/gsE7c9mjLV"
"21408","261","Kita harus berdiri sama tinggi dan duduk sama rendah dengan bangsa manapun. 1000 kawan terlalu sedikit 1 musuh terl… https://t.co/PW45pfH7Ko"
"21409","261","Kami sepakat bahwa kedaulatan antar dua negara adalah hal yang utama, selain itu stabilitas dari sebuah negara dapa… https://t.co/Kx0NxMQOfc"
"21410","261","Di dampingi KASAD Jend. TNI. Andika Perkasa saya menerima kunjungan Duta Besar China untuk Indonesia Yang Mulia Xia… https://t.co/eHTNnuu7o5"
"21411","261","Di hari ini, 22 Oktober Hari Santri Nasional menjadi momentum untuk merefleksikan semangat juang para santri di dal… https://t.co/hbQvkYrZif"
"21412","261","Dengan fatwa tersebut, beliau mampu membakar api semangat para santri dan kiai untuk bangkit melawan serta turun ke… https://t.co/nj7hXSP69a"
"21413","261","22 Oktober merupakan hari penting dalam sejarah mempertahankan kedaulatan Republik Indonesia.
Seorang alim ulama, H… https://t.co/7FnTaIkIIp"
"21414","261","Seperti pepatah tiongkok, seribu kawan terlalu sedikit, satu musuh terlalu banyak. Saya berharap komunikasi kita ak… https://t.co/uRxqg3GDR5"
"21415","261","Terima kasih setinggi-tingginya atas perhatian dan do'a para sahabat di hari kelahiran saya. 

Saya turut mendo'aka… https://t.co/hQRoqpa5ey"
"21416","261","Inna lillahi wa inna ilaihi raji'un. 

Saya atas nama pribadi dan keluarga besar partai @Gerindra mengucapkan turut… https://t.co/e50TCcwbLY"
"21417","261","Luar biasa pak polisi ini. Mengayomi rakyat dengan sabar. Semoga sehat terus dan lancar dalam menjalankan tugas men… https://t.co/Cwkd7EzJFM"
"21418","261","Selamat tahun baru 1441 H, semoga kita mampu meneladani perjuangan baginda Rasulullah SAW memperkenalkan Islam yang… https://t.co/NHBrRNpjO5"
"21419","261","Saya dan keluarga besar Partai @Gerindra turut berduka cita sedalam-dalamnya atas meninggalnya ibu Siti Habibah, ib… https://t.co/a1uTTd7kUU"
"21420","261","Berbahagia merayakan kemerdekaan Republik Indonesia ke-74 bersama warga Kampung Ciriun dan Kampung Cimpaeun. Terima… https://t.co/5weBU9qRya"
